Bat_ID	DateType	ExperimentDay	Sex	Treatment	Group	Capture_Site	Temp_norm	Handled	Total_AUC	valid_counts	Weight	Cage	Tnorm	sd_tnorm	Day_min	Day_max	HyperAUC	HypoAUC	Hyper_Count	Hypo_Count	Handling_minutes	Day_Num
APS60118	None	D12	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-32.28480381519137	144	25.621052631578948	None	31.479608890138593	0.656770553631949	23.92170278637771	34.96256965944273	10.35298337133965	-42.63778718653102	66	78	NA	12
APS60118	None	D13	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	1.0954003024556784	144	25.763157894736842	None	31.479608890138593	0.656770553631949	27.936563467492267	36.46814241486069	12.309196724172104	-11.213796421716426	89	55	NA	13
APS60118	None	D14	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-16.305808861631	144	25.905263157894737	None	31.479608890138593	0.656770553631949	26.932848297213624	35.96628482972137	9.984757158650158	-26.290566020281158	68	76	NA	14
APS60118	None	D15	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-47.510861833767216	144	26.04736842105263	None	31.479608890138593	0.656770553631949	22.917987616099076	35.46442724458205	9.83515946078529	-57.34602129455251	52	92	NA	15
APS60118	None	D16	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-56.211466415810534	144	26.189473684210526	None	31.479608890138593	0.656770553631949	22.917987616099076	34.46071207430341	2.5922123313094163	-58.80367874711995	20	124	NA	16
APS60118	None	D17	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-91.01388474398392	144	26.33157894736842	None	31.479608890138593	0.656770553631949	23.419845201238395	36.97	11.709259543443823	-102.72314428742774	50	94	NA	17
APS60118	None	D18	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-40.065152143364735	144	26.473684210526315	None	31.479608890138593	0.656770553631949	23.92170278637771	34.46071207430341	6.455804063865236	-46.52095620722997	44	100	NA	18
APS60118	None	D19	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-104.90138821147619	144	26.61578947368421	None	31.479608890138593	0.656770553631949	22.917987616099076	34.96256965944273	4.431797005488073	-109.33318521696425	35	109	NA	19
APS60118	Secondary - 1	D20	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	Yes	-35.882169171228526	144	26.757894736842104	None	31.479608890138593	0.656770553631949	23.419845201238395	35.96628482972137	14.417791275553276	-50.2999604467818	83	61	NA	20
APS60118	Secondary	D21	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	Yes	16.154139002146074	144	26.9	None	31.479608890138593	0.656770553631949	30.94770897832818	36.46814241486069	19.286226754983073	-3.1320877528369984	92	52	163	21
APS60118	Secondary + 1	D22	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	Yes	-61.4820249607022	144	27	None	31.479608890138593	0.656770553631949	23.419845201238395	36.46814241486069	15.12127468172119	-76.6032996424234	71	73	111	22
APS60118	Secondary + 2	D23	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	Yes	25.189382221960322	144	26.2	None	31.479608890138593	0.656770553631949	30.445851393188857	37.47185758513932	28.671974566466233	-3.482592344505909	106	38	76	23
APS60118	Secondary + 3	D24	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	Yes	-39.814173165036564	144	26.419999999999998	None	31.479608890138593	0.656770553631949	22.416130030959756	34.96256965944273	6.990731039732656	-46.80490420476922	52	92	NA	24
APS60118	None	D25	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-43.66251749940189	144	26.64	None	31.479608890138593	0.656770553631949	24.42356037151703	35.46442724458205	11.691537922423244	-55.35405542182514	66	78	NA	25
APS60118	None	D26	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-120.62940418670837	144	26.86	None	31.479608890138593	0.656770553631949	22.917987616099076	34.46071207430341	4.465693858260428	-125.0950980449688	28	116	NA	26
APS60118	D27	D27	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	Yes	-58.3866175613214	144	27.080000000000002	None	31.479608890138593	0.656770553631949	22.416130030959756	34.96256965944273	11.15537383514078	-69.54199139646218	78	66	NA	27
APS60118	D28	D28	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	Yes	-39.47953452726567	144	27.3	None	31.479608890138593	0.656770553631949	23.92170278637771	35.96628482972137	14.703285662361328	-54.182820189627	66	78	94	28
APS60118	None	D29	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-61.06372666348857	144	27.4125	None	31.479608890138593	0.656770553631949	23.419845201238395	35.96628482972137	7.376369595588968	-68.44009625907755	39	105	NA	29
APS60118	None	D30	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-75.45318808763719	144	27.525	None	31.479608890138593	0.656770553631949	22.416130030959756	34.96256965944273	7.994956230899112	-83.4481443185363	47	97	NA	30
APS60118	None	D31	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-64.74475167896846	144	27.6375	None	31.479608890138593	0.656770553631949	22.416130030959756	34.96256965944273	6.622814104896924	-71.36756578386539	49	95	NA	31
APS60118	None	D32	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-79.3015324220025	144	27.75	None	31.479608890138593	0.656770553631949	22.416130030959756	34.96256965944273	7.576657933685489	-86.87819035568799	47	97	NA	32
APS60118	None	D33	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-86.74724211240499	144	27.8625	None	31.479608890138593	0.656770553631949	23.419845201238395	35.46442724458205	10.738312649342202	-97.48555476174718	58	86	NA	33
APS60118	None	D34	Male	CP	GP 1	Warriors Mark Farmhouse	32.554024309986666	No	-36.384127127884874	144	27.975	None	31.479608890138593	0.656770553631949	23.419845201238395	35.46442724458205	11.44055894409507	-47.82468607197994	66	78	NA	34
APS60123	Secondary	D21	Male	SHAM	GP 1	Scott's House	31.861900358748205	Yes	-64.51731989131206	144	26.1	None	31.86748857655986	0.5720212521281897	22.37877981651376	36.422449541284394	16.02442980273099	-80.54174969404303	61	83	166	21
APS60123	Secondary + 1	D22	Male	SHAM	GP 1	Scott's House	31.861900358748205	Yes	-74.46690879956893	144	26.5	None	31.86748857655986	0.5720212521281897	22.88033944954128	36.422449541284394	18.48620773971609	-92.95311653928502	55	89	114	22
APS60123	Secondary + 2	D23	Male	SHAM	GP 1	Scott's House	31.861900358748205	Yes	-9.167505964706573	144	25	None	31.86748857655986	0.5720212521281897	23.88345871559633	36.422449541284394	22.10973809945687	-31.277244064163444	91	53	78	23
APS60123	Secondary + 3	D24	Male	SHAM	GP 1	Scott's House	31.861900358748205	Yes	-78.56379835002762	144	25.38	None	31.86748857655986	0.5720212521281897	22.88033944954128	35.41933027522935	11.408693091275167	-89.9724914413028	48	96	NA	24
APS60123	None	D25	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-57.9121306160827	144	25.759999999999998	None	31.86748857655986	0.5720212521281897	22.88033944954128	37.425568807339445	18.579251315287173	-76.49138193136987	67	77	NA	25
APS60123	None	D26	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-82.15902795553222	144	26.14	None	31.86748857655986	0.5720212521281897	22.88033944954128	35.41933027522935	10.519997717382951	-92.67902567291517	52	92	NA	26
APS60123	D27	D27	Male	SHAM	GP 1	Scott's House	31.861900358748205	Yes	-115.7702442674588	144	26.52	None	31.86748857655986	0.5720212521281897	22.88033944954128	36.422449541284394	10.242546944117509	-126.01279121157631	27	117	NA	27
APS60123	D28	D28	Male	SHAM	GP 1	Scott's House	31.861900358748205	Yes	-43.28038222158727	144	26.9	None	31.86748857655986	0.5720212521281897	23.88345871559633	35.920889908256875	20.372149325666776	-63.65253154725404	61	83	101	28
APS60123	None	D29	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-62.25985013901849	144	26.625	None	31.86748857655986	0.5720212521281897	22.88033944954128	35.41933027522935	13.685030013059523	-75.94488015207801	72	72	NA	29
APS60123	None	D30	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-154.48167001975236	144	26.349999999999998	None	31.86748857655986	0.5720212521281897	21.877220183486237	33.91465137614678	3.2021204987167247	-157.68379051846907	14	130	NA	30
APS60123	None	D31	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-81.23931805644965	144	26.075	None	31.86748857655986	0.5720212521281897	21.877220183486237	35.920889908256875	14.122980954185131	-95.36229901063479	53	91	NA	31
APS60123	None	D32	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-156.4046998087432	144	25.799999999999997	None	31.86748857655986	0.5720212521281897	22.88033944954128	34.416211009174305	4.495038517589997	-160.8997383263332	19	125	NA	32
APS60123	None	D33	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-28.565023836266207	144	25.525	None	31.86748857655986	0.5720212521281897	23.88345871559633	35.920889908256875	18.209403102392084	-46.77442693865829	84	60	NA	33
APS60123	None	D34	Male	SHAM	GP 1	Scott's House	31.861900358748205	No	-100.46961594635789	144	25.25	None	31.86748857655986	0.5720212521281897	23.88345871559633	34.91777064220183	7.780769007132413	-108.25038495349031	33	111	NA	34
APS60132	Basal TC-1	D-5	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	34.10886842416654	144	24.6	None	31.08573493271189	0.5520777067550579	26.932848297213624	37.47185758513932	47.1592089359007	-13.050340511734163	106	38	NA	-5
APS60132	Basal TC	D-4	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-32.56788015168486	144	27.7	Dual	31.08573493271189	0.5520777067550579	15.89198142414861	37.47185758513932	38.20301357612083	-70.7708937278057	92	52	208	-4
APS60132	Basal TC + 1	D-3	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	64.81196343964639	144	23.6	None	31.08573493271189	0.5520777067550579	31.4495665634675	37.97371517027864	64.89995171783204	-0.08798827818564899	139	5	108	-3
APS60132	Pre	D-2	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	53.26693043655042	144	24.1	None	31.08573493271189	0.5520777067550579	28.940278637770902	37.47185758513932	54.66260657328832	-1.3956761367379071	136	8	NA	-2
APS60132	Primary - 1	D-1	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	39.21210765017273	144	24.6	None	31.08573493271189	0.5520777067550579	26.43099071207431	37.47185758513932	49.73506072298803	-10.522953072815298	107	37	NA	-1
APS60132	Primary	D0	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	110.49013749537392	144	25.1	D+P1	31.08573493271189	0.5520777067550579	28.438421052631586	39.98114551083591	111.00969310766739	-0.5195556122934765	143	1	184	0
APS60132	Primary + 1	D1	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	65.56490037463092	144	24.7	None	31.08573493271189	0.5520777067550579	30.445851393188857	40.483003095975235	66.02272260186173	-0.45782222723080734	137	7	164	1
APS60132	Primary + 2	D2	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	15.536424027881708	144	24.9	None	31.08573493271189	0.5520777067550579	26.932848297213624	37.47185758513932	32.08691801865067	-16.55049399076896	83	61	142	2
APS60132	Primary + 3	D3	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	33.35593148918201	144	25.4	None	31.08573493271189	0.5520777067550579	27.936563467492267	37.97371517027864	44.59662618570757	-11.240694696525557	109	35	37	3
APS60132	None	D4	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	15.452764368438983	144	25.9	None	31.08573493271189	0.5520777067550579	26.932848297213624	36.97	29.669728312962935	-14.216963944523952	92	52	30	4
APS60132	None	D5	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-48.29589612691705	144	26.4	None	31.08573493271189	0.5520777067550579	23.92170278637771	36.97	23.1835156257822	-71.47941175269925	66	78	23	5
APS60132	None	D6	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-74.39770987304708	144	26.9	None	31.08573493271189	0.5520777067550579	22.917987616099076	35.96628482972137	11.712918683312258	-86.11062855635933	38	106	NA	6
APS60132	None	D7	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-35.412308572737466	144	27.4	None	31.08573493271189	0.5520777067550579	26.43099071207431	35.96628482972137	9.806344171766725	-45.21865274450419	37	107	NA	7
APS60132	None	D8	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-45.86976600307805	144	27.9	None	31.08573493271189	0.5520777067550579	23.92170278637771	35.96628482972137	16.072444573150616	-61.94221057622866	66	78	NA	8
APS60132	None	D9	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-26.12608637459506	144	28.4	None	31.08573493271189	0.5520777067550579	24.42356037151703	35.46442724458205	19.145925698151366	-45.27201207274643	72	72	NA	9
APS60132	None	D10	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-64.9441683560192	144	28.9	None	31.08573493271189	0.5520777067550579	22.917987616099076	35.46442724458205	12.88443709617582	-77.82860545219502	57	87	NA	10
APS60132	None	D11	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-38.2567369937901	144	29.4	None	31.08573493271189	0.5520777067550579	24.925417956656354	34.96256965944273	11.603004130746543	-49.85974112453664	49	95	NA	11
APS60132	None	D12	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-47.54295919193253	144	29.9	None	31.08573493271189	0.5520777067550579	23.92170278637771	34.96256965944273	14.857073611526937	-62.40003280345947	59	85	NA	12
APS60132	None	D13	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-76.57286101855792	144	30.4	None	31.08573493271189	0.5520777067550579	22.416130030959756	35.46442724458205	14.385982347401926	-90.95884336595984	62	82	NA	13
APS60132	None	D14	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-90.29304516716472	144	30.9	None	31.08573493271189	0.5520777067550579	22.917987616099076	34.46071207430341	10.23358288713162	-100.52662805429634	46	98	NA	14
APS60132	None	D15	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-61.76510129719568	144	31.4	None	31.08573493271189	0.5520777067550579	23.419845201238395	35.96628482972137	17.146751109011838	-78.91185240620752	62	82	NA	15
APS60132	None	D16	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-61.01216436221115	144	31.9	None	31.08573493271189	0.5520777067550579	23.419845201238395	34.96256965944273	12.237086095014078	-73.24925045722523	51	93	NA	16
APS60132	None	D17	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-63.43829448605016	144	32.4	None	31.08573493271189	0.5520777067550579	23.419845201238395	34.46071207430341	9.33958152638464	-72.7778760124348	35	109	NA	17
APS60132	None	D18	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-155.79855851081794	144	32.9	None	31.08573493271189	0.5520777067550579	22.416130030959756	34.46071207430341	4.068739800827582	-159.86729831164553	16	128	NA	18
APS60132	None	D19	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-124.1752072414681	144	33.4	None	31.08573493271189	0.5520777067550579	22.416130030959756	34.46071207430341	4.628102523803667	-128.80330976527176	27	117	NA	19
APS60132	Secondary - 1	D20	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-109.4511071795486	144	33.9	None	31.08573493271189	0.5520777067550579	22.416130030959756	35.96628482972137	10.550340688599974	-120.00144786814857	28	116	NA	20
APS60132	Secondary	D21	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-217.37206786066318	144	34.4	D+S1	31.08573493271189	0.5520777067550579	14.888266253869972	36.46814241486069	10.176178120811889	-227.54824598147508	35	109	118	21
APS60132	Secondary + 1	D22	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-57.7494376439449	144	32.1	None	31.08573493271189	0.5520777067550579	22.917987616099076	35.96628482972137	17.591304299348447	-75.34074194329335	51	93	92	22
APS60132	Secondary + 2	D23	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-8.557557891622915	144	31.5	None	31.08573493271189	0.5520777067550579	26.43099071207431	35.96628482972137	20.607663838694872	-29.16522173031779	65	79	78	23
APS60132	Secondary + 3	D24	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-66.6173615448737	144	31.68	None	31.08573493271189	0.5520777067550579	22.416130030959756	35.96628482972137	15.473557920157344	-82.09091946503105	62	82	NA	24
APS60132	None	D25	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-74.31405021360435	144	31.86	None	31.08573493271189	0.5520777067550579	22.917987616099076	35.46442724458205	14.88332850464993	-89.19737871825427	48	96	NA	25
APS60132	None	D26	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-67.78859677707183	144	32.04	None	31.08573493271189	0.5520777067550579	23.92170278637771	34.46071207430341	7.076442102688154	-74.86503887976	40	104	NA	26
APS60132	D27	D27	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-85.1061462817158	144	32.22	None	31.08573493271189	0.5520777067550579	22.416130030959756	35.96628482972137	10.370035513485739	-95.47618179520153	43	101	NA	27
APS60132	D28	D28	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	Yes	-45.4514677058644	144	32.4	None	31.08573493271189	0.5520777067550579	23.419845201238395	35.96628482972137	16.186687744459263	-61.638155450323666	50	94	101	28
APS60132	None	D29	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-83.26563377397585	144	32.512499999999996	None	31.08573493271189	0.5520777067550579	22.917987616099076	34.46071207430341	3.76063923684509	-87.02627301082093	24	120	NA	29
APS60132	None	D30	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-93.22113324766006	144	32.625	None	31.08573493271189	0.5520777067550579	21.914272445820437	35.96628482972137	8.617511283931453	-101.83864453159151	38	106	NA	30
APS60132	None	D31	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-77.49311727242787	144	32.7375	None	31.08573493271189	0.5520777067550579	22.416130030959756	37.47185758513932	8.51192535010867	-86.00504262253654	44	100	NA	31
APS60132	None	D32	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-159.14494488852694	144	32.849999999999994	None	31.08573493271189	0.5520777067550579	22.416130030959756	32.45328173374613	0.2994433264966362	-159.44438821502357	2	142	NA	32
APS60132	None	D33	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-76.40554169967247	144	32.9625	None	31.08573493271189	0.5520777067550579	23.419845201238395	34.46071207430341	13.44784525722941	-89.85338695690187	44	100	NA	33
APS60132	None	D34	Female	CP+S	GP 1	Old Danville Highway Barn	31.555131384326106	No	-74.48136953248978	144	33.074999999999996	None	31.08573493271189	0.5520777067550579	22.416130030959756	35.46442724458205	8.489715895063194	-82.97108542755298	31	113	NA	34
APS60135	Primary - 1	D-1	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	59.59807808699952	144	25.4	None	31.86748857655986	0.5720212521281897	32.48107692307692	35.97246153846154	59.59807808699952	0	144	0	25	-1
APS60135	Primary	D0	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	64.83620242546107	144	23.4	None	31.86748857655986	0.5720212521281897	31.982307692307696	36.97	64.83620242546107	0	144	0	295	0
APS60135	Primary + 1	D1	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-4.922310589923544	144	25.4	None	31.86748857655986	0.5720212521281897	24.999538461538464	36.47123076923077	31.345166536956423	-36.26747712687997	93	51	189	1
APS60135	Primary + 2	D2	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-12.3222005283851	144	25.6	None	31.86748857655986	0.5720212521281897	23.503230769230772	35.97246153846154	26.99033959781698	-39.31254012620208	94	50	172	2
APS60135	Primary + 3	D3	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-68.19552680530815	144	25.75263157894737	None	31.86748857655986	0.5720212521281897	24.002000000000002	34.47615384615385	12.443719896432487	-80.63924670174065	62	82	NA	3
APS60135	None	D4	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-72.103333851462	144	25.905263157894737	None	31.86748857655986	0.5720212521281897	23.503230769230772	34.47615384615385	9.941426849129664	-82.04476070059167	41	103	NA	4
APS60135	None	D5	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-156.9942060668466	144	26.057894736842105	None	31.86748857655986	0.5720212521281897	22.50569230769231	33.47861538461539	2.0767579276153296	-159.07096399446195	16	128	NA	5
APS60135	None	D6	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-33.025263389923545	144	26.210526315789476	None	31.86748857655986	0.5720212521281897	24.500769230769233	34.974923076923076	15.95635614123055	-48.981619531154095	64	80	NA	6
APS60135	None	D7	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-101.20402462069276	144	26.363157894736844	None	31.86748857655986	0.5720212521281897	23.004461538461538	34.47615384615385	3.759276474682605	-104.96330109537537	26	118	NA	7
APS60135	None	D8	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-115.17235618992352	144	26.51578947368421	None	31.86748857655986	0.5720212521281897	22.00692307692308	35.97246153846154	9.525702695283522	-124.69805888520705	41	103	NA	8
APS60135	None	D9	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-86.9862585591543	144	26.66842105263158	None	31.86748857655986	0.5720212521281897	23.503230769230772	35.47369230769231	7.2289431728844855	-94.21520173203878	40	104	NA	9
APS60135	None	D10	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-167.30416508223124	144	26.821052631578947	None	31.86748857655986	0.5720212521281897	22.00692307692308	35.47369230769231	7.345246584408578	-174.64941166663982	23	121	NA	10
APS60135	None	D11	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-73.01792698992354	144	26.973684210526315	None	31.86748857655986	0.5720212521281897	24.999538461538464	34.974923076923076	6.418979638490266	-79.43690662841381	34	110	NA	11
APS60135	None	D12	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-161.23459243607738	144	27.126315789473686	None	31.86748857655986	0.5720212521281897	22.50569230769231	34.47615384615385	4.217970175124953	-165.45256261120232	14	130	NA	12
APS60135	None	D13	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-133.63050862069278	144	27.278947368421054	None	31.86748857655986	0.5720212521281897	22.00692307692308	34.974923076923076	4.518322338254726	-138.14883095894749	23	121	NA	13
APS60135	None	D14	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-47.908188097615856	144	27.431578947368422	None	31.86748857655986	0.5720212521281897	23.004461538461538	35.47369230769231	17.599630824932504	-65.50781892254835	54	90	NA	14
APS60135	None	D15	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-122.40595646684662	144	27.58421052631579	None	31.86748857655986	0.5720212521281897	23.004461538461538	33.977384615384615	3.50003101653358	-125.90598748338019	21	123	NA	15
APS60135	None	D16	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-127.64408080530815	144	27.736842105263158	None	31.86748857655986	0.5720212521281897	22.50569230769231	34.47615384615385	6.6067540733268215	-134.25083487863498	28	116	NA	16
APS60135	None	D17	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-42.83635342069278	144	27.889473684210525	None	31.86748857655986	0.5720212521281897	24.002000000000002	35.47369230769231	16.714470583994956	-59.55082400468773	69	75	NA	17
APS60135	None	D18	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-68.61125095915432	144	28.042105263157893	None	31.86748857655986	0.5720212521281897	22.50569230769231	34.974923076923076	14.418642482403643	-83.02989344155796	60	84	NA	18
APS60135	None	D19	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-141.61241237453896	144	28.194736842105264	None	31.86748857655986	0.5720212521281897	22.50569230769231	34.974923076923076	5.972891166312408	-147.58530354085136	27	117	NA	19
APS60135	Secondary - 1	D20	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-25.209649297615858	144	28.347368421052632	None	31.86748857655986	0.5720212521281897	23.004461538461538	35.97246153846154	18.709015101648784	-43.91866439926464	77	67	NA	20
APS60135	Secondary	D21	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-39.67684985146201	144	28.5	None	31.86748857655986	0.5720212521281897	24.002000000000002	35.47369230769231	21.785373840110314	-61.46222369157232	77	67	259	21
APS60135	Secondary + 1	D22	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-13.319938497615855	144	28	None	31.86748857655986	0.5720212521281897	23.503230769230772	36.97	42.029743001206434	-55.349681498822285	89	55	206	22
APS60135	Secondary + 2	D23	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-71.52132003607738	144	27.7	None	31.86748857655986	0.5720212521281897	23.004461538461538	35.47369230769231	12.891671210225782	-84.41299124630316	53	91	166	23
APS60135	Secondary + 3	D24	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-141.8618468668466	144	27.86	None	31.86748857655986	0.5720212521281897	22.50569230769231	34.47615384615385	3.3444837416441726	-145.20633060849076	18	126	NA	24
APS60135	None	D25	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-108.0219007437697	144	28.02	None	31.86748857655986	0.5720212521281897	22.50569230769231	35.47369230769231	9.079614223105654	-117.10151496687536	34	110	NA	25
APS60135	None	D26	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-172.45914458992354	144	28.18	None	31.86748857655986	0.5720212521281897	22.50569230769231	33.977384615384615	2.1813875316826596	-174.6405321216062	10	134	NA	26
APS60135	D27	D27	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-175.20292400530815	144	28.34	None	31.86748857655986	0.5720212521281897	21.508153846153846	33.47861538461539	1.3391968373413046	-176.54212084264944	13	131	NA	27
APS60135	D28	D28	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	Yes	-69.6921337591543	144	28.5	None	31.86748857655986	0.5720212521281897	22.00692307692308	35.47369230769231	16.486520864985362	-86.17865462413967	63	81	165	28
APS60135	None	D29	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-173.95575154376968	144	28.4	None	31.86748857655986	0.5720212521281897	22.50569230769231	33.977384615384615	0.9655108092836249	-174.9212623530533	9	135	NA	29
APS60135	None	D30	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-127.64408080530814	144	28.3	None	31.86748857655986	0.5720212521281897	22.00692307692308	34.974923076923076	8.269650688711444	-135.91373149401957	28	116	NA	30
APS60135	None	D31	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-80.41781692838508	144	28.2	None	31.86748857655986	0.5720212521281897	23.503230769230772	34.974923076923076	8.320568359533526	-88.7383852879186	37	107	NA	31
APS60135	None	D32	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-154.74929563607736	144	28.1	None	31.86748857655986	0.5720212521281897	22.00692307692308	33.977384615384615	3.656509712230716	-158.4058053483081	16	128	NA	32
APS60135	None	D33	Female	SHAM	GP 2	Old Danville Highway Barn	31.67127534899753	No	-176.20066197453892	144	28	None	31.86748857655986	0.5720212521281897	20.011846153846154	33.977384615384615	4.362775063365315	-180.56343703790424	20	124	NA	33
