No.s,Time,T1,Unit
5095,6:03:05,41.1,C
5096,6:03:20,41.1,C
5097,6:03:35,41.1,C
5098,6:03:50,41.1,C
5099,6:04:05,41.2,C
5100,6:04:20,41.1,C
5101,6:04:35,41.1,C
5102,6:04:50,41.1,C
5103,6:05:05,41.1,C
5104,6:05:20,41.1,C
5105,6:05:35,41.1,C
5106,6:05:50,41.1,C
5107,6:06:05,41.1,C
5108,6:06:20,41.1,C
5109,6:06:35,41.1,C
5110,6:06:50,41.1,C
5111,6:07:05,41.1,C
5112,6:07:20,41.1,C
5113,6:07:35,41.1,C
5114,6:07:50,41.1,C
5115,6:08:05,41.1,C
5116,6:08:20,41.2,C
5117,6:08:35,41.1,C
5118,6:08:50,41.1,C
5119,6:09:05,41.1,C
5120,6:09:20,41.1,C
5121,6:09:35,41.1,C
5122,6:09:50,41.1,C
5123,6:10:05,41.1,C
5124,6:10:20,41.1,C
5125,6:10:35,41.1,C
5126,6:10:50,41.1,C
5127,6:11:05,41.1,C
5128,6:11:20,41.1,C
5129,6:11:35,41.1,C
5130,6:11:50,41.1,C
5131,6:12:05,41.1,C
5132,6:12:20,41.1,C
5133,6:12:35,41.1,C
5134,6:12:50,41.1,C
5135,6:13:05,41.1,C
5136,6:13:20,41.1,C
5137,6:13:35,41.1,C
5138,6:13:50,41.1,C
5139,6:14:05,41.1,C
5140,6:14:20,41.1,C
5141,6:14:35,41.1,C
5142,6:14:50,41.1,C
5143,6:15:05,41.1,C
5144,6:15:20,41.2,C
5145,6:15:35,41.1,C
5146,6:15:50,41.1,C
5147,6:16:05,41.1,C
5148,6:16:20,41.1,C
5149,6:16:35,41.1,C
5150,6:16:50,41.2,C
5151,6:17:05,41.1,C
5152,6:17:20,41.1,C
5153,6:17:35,41.1,C
5154,6:17:50,41.1,C
5155,6:18:05,41.1,C
5156,6:18:20,41.1,C
5157,6:18:35,41.1,C
5158,6:18:50,41.1,C
5159,6:19:05,41.1,C
5160,6:19:20,41.1,C
5161,6:19:35,41.1,C
5162,6:19:50,41.1,C
5163,6:20:05,41.1,C
5164,6:20:20,41.1,C
5165,6:20:35,41.1,C
5166,6:20:50,41.1,C
5167,6:21:05,41.1,C
5168,6:21:20,41.1,C
5169,6:21:35,41.1,C
5170,6:21:50,41.1,C
5171,6:22:05,41.1,C
5172,6:22:20,41.1,C
5173,6:22:35,41.1,C
5174,6:22:50,41.1,C
5175,6:23:05,41.1,C
5176,6:23:20,41.1,C
5177,6:23:35,41.1,C
5178,6:23:50,41.1,C
5179,6:24:05,41.2,C
5180,6:24:20,41.1,C
5181,6:24:35,41.1,C
5182,6:24:50,41.1,C
5183,6:25:05,41.1,C
5184,6:25:20,41.1,C
5185,6:25:35,41.1,C
5186,6:25:50,41.1,C
5187,6:26:05,41.1,C
5188,6:26:20,41.1,C
5189,6:26:35,41.1,C
5190,6:26:50,41.1,C
5191,6:27:05,41.1,C
5192,6:27:20,41.1,C
5193,6:27:35,41.1,C
5194,6:27:50,41.1,C
5195,6:28:05,41.1,C
5196,6:28:20,41.1,C
5197,6:28:35,41.1,C
5198,6:28:50,41.1,C
5199,6:29:05,41.1,C
5200,6:29:20,41.1,C
5201,6:29:35,41.1,C
5202,6:29:50,41.2,C
5203,6:30:05,41.2,C
5204,6:30:20,41.2,C
5205,6:30:35,41.1,C
5206,6:30:50,41.1,C
5207,6:31:05,41.2,C
5208,6:31:20,41.2,C
5209,6:31:35,41.1,C
5210,6:31:50,41.1,C
5211,6:32:05,41.2,C
5212,6:32:20,41.1,C
5213,6:32:35,41.1,C
5214,6:32:50,41.2,C
5215,6:33:05,41.2,C
5216,6:33:20,41.1,C
5217,6:33:35,41.1,C
5218,6:33:50,41.1,C
5219,6:34:05,41.1,C
5220,6:34:20,41.1,C
5221,6:34:35,41.1,C
5222,6:34:50,41.1,C
5223,6:35:05,41.1,C
5224,6:35:20,41.1,C
5225,6:35:35,41.1,C
5226,6:35:50,41.1,C
5227,6:36:05,41.1,C
5228,6:36:20,41.1,C
5229,6:36:35,41.1,C
5230,6:36:50,41.1,C
5231,6:37:05,41.1,C
5232,6:37:20,41.1,C
5233,6:37:35,41.1,C
5234,6:37:50,41.1,C
5235,6:38:05,41.1,C
5236,6:38:20,41.1,C
5237,6:38:35,41.1,C
5238,6:38:50,41.1,C
5239,6:39:05,41.1,C
5240,6:39:20,41.1,C
5241,6:39:35,41.1,C
5242,6:39:50,41.1,C
5243,6:40:05,41.2,C
5244,6:40:20,41.1,C
5245,6:40:35,41.1,C
5246,6:40:50,41.1,C
5247,6:41:05,41.1,C
5248,6:41:20,41.1,C
5249,6:41:35,41.1,C
5250,6:41:50,41.1,C
5251,6:42:05,41.1,C
5252,6:42:20,41.1,C
5253,6:42:35,41.1,C
5254,6:42:50,41.1,C
5255,6:43:05,41.1,C
5256,6:43:20,41.1,C
5257,6:43:35,41.1,C
5258,6:43:50,41.1,C
5259,6:44:05,41.2,C
5260,6:44:20,41.1,C
5261,6:44:35,41.1,C
5262,6:44:50,41.1,C
5263,6:45:05,41.2,C
5264,6:45:20,41.1,C
5265,6:45:35,41.1,C
5266,6:45:50,41.2,C
5267,6:46:05,41.1,C
5268,6:46:20,41.1,C
5269,6:46:35,41.1,C
5270,6:46:50,41.1,C
5271,6:47:05,41.1,C
5272,6:47:20,41.1,C
5273,6:47:35,41.1,C
5274,6:47:50,41.1,C
5275,6:48:05,41.2,C
5276,6:48:20,41.1,C
5277,6:48:35,41.1,C
5278,6:48:50,41.1,C
5279,6:49:05,41.1,C
5280,6:49:20,41.1,C
5281,6:49:35,41.1,C
5282,6:49:50,41.1,C
5283,6:50:05,41.1,C
5284,6:50:20,41.1,C
5285,6:50:35,41.1,C
5286,6:50:50,41.1,C
5287,6:51:05,41.1,C
5288,6:51:20,41.1,C
5289,6:51:35,41.1,C
5290,6:51:50,41.1,C
5291,6:52:05,41.1,C
5292,6:52:20,41.1,C
5293,6:52:35,41.1,C
5294,6:52:50,41.1,C
5295,6:53:05,41.1,C
5296,6:53:20,41.1,C
5297,6:53:35,41.1,C
5298,6:53:50,41.1,C
5299,6:54:05,41.1,C
5300,6:54:20,41.1,C
5301,6:54:35,41.1,C
5302,6:54:50,41.1,C
5303,6:55:05,41.1,C
5304,6:55:20,41.1,C
5305,6:55:35,41.1,C
5306,6:55:50,41.1,C
5307,6:56:05,41.2,C
5308,6:56:20,41.1,C
5309,6:56:35,41.1,C
5310,6:56:50,41.1,C
5311,6:57:05,41.1,C
5312,6:57:20,41.1,C
5313,6:57:35,41.1,C
5314,6:57:50,41.1,C
5315,6:58:05,41.1,C
5316,6:58:20,41.1,C
5317,6:58:35,41.1,C
5318,6:58:50,41.1,C
5319,6:59:05,41.1,C
5320,6:59:20,41.1,C
5321,6:59:35,41.1,C
5322,6:59:50,41.1,C
5323,7:00:05,41.1,C
5324,7:00:20,41.1,C
5325,7:00:35,41.1,C
5326,7:00:50,41.1,C
5327,7:01:05,41.1,C
5328,7:01:20,41.1,C
5329,7:01:35,41.1,C
5330,7:01:50,41.1,C
5331,7:02:05,41.1,C
5332,7:02:20,41.1,C
5333,7:02:35,41.1,C
5334,7:02:50,41.1,C
5335,7:03:05,41.1,C
5336,7:03:20,41.1,C
5337,7:03:35,41.1,C
5338,7:03:50,41.1,C
5339,7:04:05,41.2,C
5340,7:04:20,41.1,C
5341,7:04:35,41.1,C
5342,7:04:50,41.1,C
5343,7:05:05,41.1,C
5344,7:05:20,41.1,C
5345,7:05:35,41.1,C
5346,7:05:50,41.1,C
5347,7:06:05,41.1,C
5348,7:06:20,41.1,C
5349,7:06:35,41.1,C
5350,7:06:50,41.1,C
5351,7:07:05,41.1,C
5352,7:07:20,41.1,C
5353,7:07:35,41.1,C
5354,7:07:50,41.1,C
5355,7:08:05,41.1,C
5356,7:08:20,41.1,C
5357,7:08:35,41.1,C
5358,7:08:50,41.1,C
5359,7:09:05,41.1,C
5360,7:09:20,41.1,C
5361,7:09:35,41.1,C
5362,7:09:50,41.1,C
5363,7:10:05,41.1,C
5364,7:10:20,41.1,C
5365,7:10:35,41.1,C
5366,7:10:50,41.1,C
5367,7:11:05,41.1,C
5368,7:11:20,41.1,C
5369,7:11:35,41.1,C
5370,7:11:50,41.1,C
5371,7:12:05,41.2,C
5372,7:12:20,41.1,C
5373,7:12:35,41.1,C
5374,7:12:50,41.1,C
5375,7:13:05,41.1,C
5376,7:13:20,41.1,C
5377,7:13:35,41.2,C
5378,7:13:50,41.1,C
5379,7:14:05,41.1,C
5380,7:14:20,41.1,C
5381,7:14:35,41.1,C
5382,7:14:50,41.1,C
5383,7:15:05,41.2,C
5384,7:15:20,41.1,C
5385,7:15:35,41.1,C
5386,7:15:50,41.1,C
5387,7:16:05,41.1,C
5388,7:16:20,41.1,C
5389,7:16:35,41.1,C
5390,7:16:50,41.1,C
5391,7:17:05,41.1,C
5392,7:17:20,41.2,C
5393,7:17:35,41.1,C
5394,7:17:50,41.2,C
5395,7:18:05,41.2,C
5396,7:18:20,41.2,C
5397,7:18:35,41.2,C
5398,7:18:50,41.2,C
5399,7:19:05,41.2,C
5400,7:19:20,41.2,C
5401,7:19:35,41.2,C
5402,7:19:50,41.2,C
5403,7:20:05,41.2,C
5404,7:20:20,41.1,C
5405,7:20:35,41.2,C
5406,7:20:50,41.2,C
5407,7:21:05,41.2,C
5408,7:21:20,41.2,C
5409,7:21:35,41.2,C
5410,7:21:50,41.2,C
5411,7:22:05,41.2,C
5412,7:22:20,41.2,C
5413,7:22:35,41.1,C
5414,7:22:50,41.1,C
5415,7:23:05,41.2,C
5416,7:23:20,41.2,C
5417,7:23:35,41.2,C
5418,7:23:50,41.2,C
5419,7:24:05,41.2,C
5420,7:24:20,41.2,C
5421,7:24:35,41.2,C
5422,7:24:50,41.2,C
5423,7:25:05,41.2,C
5424,7:25:20,41.2,C
5425,7:25:35,41.2,C
5426,7:25:50,41.2,C
5427,7:26:05,41.2,C
5428,7:26:20,41.2,C
5429,7:26:35,41.2,C
5430,7:26:50,41.2,C
5431,7:27:05,41.2,C
5432,7:27:20,41.2,C
5433,7:27:35,41.2,C
5434,7:27:50,41.2,C
5435,7:28:05,41.2,C
5436,7:28:20,41.2,C
5437,7:28:35,41.2,C
5438,7:28:50,41.2,C
5439,7:29:05,41.2,C
5440,7:29:20,41.2,C
5441,7:29:35,41.2,C
5442,7:29:50,41.2,C
5443,7:30:05,41.2,C
5444,7:30:20,41.2,C
5445,7:30:35,41.2,C
5446,7:30:50,41.2,C
5447,7:31:05,41.2,C
5448,7:31:20,41.2,C
5449,7:31:35,41.2,C
5450,7:31:50,41.2,C
5451,7:32:05,41.2,C
5452,7:32:20,41.2,C
5453,7:32:35,41.2,C
5454,7:32:50,41.2,C
5455,7:33:05,41.2,C
5456,7:33:20,41.2,C
5457,7:33:35,41.2,C
5458,7:33:50,41.2,C
5459,7:34:05,41.2,C
5460,7:34:20,41.2,C
5461,7:34:35,41.2,C
5462,7:34:50,41.2,C
5463,7:35:05,41.2,C
5464,7:35:20,41.2,C
5465,7:35:35,41.2,C
5466,7:35:50,41.2,C
5467,7:36:05,41.2,C
5468,7:36:20,41.2,C
5469,7:36:35,41.2,C
5470,7:36:50,41.2,C
5471,7:37:05,41.2,C
5472,7:37:20,41.2,C
5473,7:37:35,41.2,C
5474,7:37:50,41.2,C
5475,7:38:05,41.2,C
5476,7:38:20,41.2,C
5477,7:38:35,41.2,C
5478,7:38:50,41.2,C
5479,7:39:05,41.2,C
5480,7:39:20,41.2,C
5481,7:39:35,41.2,C
5482,7:39:50,41.2,C
5483,7:40:05,41.2,C
5484,7:40:20,41.2,C
5485,7:40:35,41.2,C
5486,7:40:50,41.2,C
5487,7:41:05,41.2,C
5488,7:41:20,41.2,C
5489,7:41:35,41.2,C
5490,7:41:50,41.2,C
5491,7:42:05,41.2,C
5492,7:42:20,41.2,C
5493,7:42:35,41.2,C
5494,7:42:50,41.2,C
5495,7:43:05,41.2,C
5496,7:43:20,41.2,C
5497,7:43:35,41.2,C
5498,7:43:50,41.2,C
5499,7:44:05,41.2,C
5500,7:44:20,41.2,C
5501,7:44:35,41.2,C
5502,7:44:50,41.2,C
5503,7:45:05,41.2,C
5504,7:45:20,41.2,C
5505,7:45:35,41.2,C
5506,7:45:50,41.2,C
5507,7:46:05,41.2,C
5508,7:46:20,41.2,C
5509,7:46:35,41.2,C
5510,7:46:50,41.2,C
5511,7:47:05,41.2,C
5512,7:47:20,41.2,C
5513,7:47:35,41.2,C
5514,7:47:50,41.2,C
5515,7:48:05,41.2,C
5516,7:48:20,41.2,C
5517,7:48:35,41.2,C
5518,7:48:50,41.2,C
5519,7:49:05,41.2,C
5520,7:49:20,41.2,C
5521,7:49:35,41.2,C
5522,7:49:50,41.2,C
5523,7:50:05,41.2,C
5524,7:50:20,41.2,C
5525,7:50:35,41.2,C
5526,7:50:50,41.2,C
5527,7:51:05,41.2,C
5528,7:51:20,41.2,C
5529,7:51:35,41.2,C
5530,7:51:50,41.2,C
5531,7:52:05,41.2,C
5532,7:52:20,41.2,C
5533,7:52:35,41.2,C
5534,7:52:50,41.2,C
5535,7:53:05,41.2,C
5536,7:53:20,41.2,C
5537,7:53:35,41.2,C
5538,7:53:50,41.2,C
5539,7:54:05,41.2,C
5540,7:54:20,41.2,C
5541,7:54:35,41.2,C
5542,7:54:50,41.2,C
5543,7:55:05,41.2,C
5544,7:55:20,41.2,C
5545,7:55:35,41.2,C
5546,7:55:50,41.2,C
5547,7:56:05,41.2,C
5548,7:56:20,41.2,C
5549,7:56:35,41.2,C
5550,7:56:50,41.2,C
5551,7:57:05,41.2,C
5552,7:57:20,41.2,C
5553,7:57:35,41.2,C
5554,7:57:50,41.2,C
5555,7:58:05,41.2,C
5556,7:58:20,41.2,C
5557,7:58:35,41.2,C
5558,7:58:50,41.2,C
5559,7:59:05,41.2,C
5560,7:59:20,41.2,C
5561,7:59:35,41.2,C
5562,7:59:50,41.2,C
5563,8:00:05,41.2,C
5564,8:00:20,41.2,C
5565,8:00:35,41.2,C
5566,8:00:50,41.2,C
5567,8:01:05,41.2,C
5568,8:01:20,41.2,C
5569,8:01:35,41.2,C
5570,8:01:50,41.2,C
5571,8:02:05,41.2,C
5572,8:02:20,41.2,C
5573,8:02:35,41.2,C
5574,8:02:50,41.2,C
5575,8:03:05,41.2,C
5576,8:03:20,41.2,C
5577,8:03:35,41.2,C
5578,8:03:50,41.2,C
5579,8:04:05,41.2,C
5580,8:04:20,41.2,C
5581,8:04:35,41.2,C
5582,8:04:50,41.2,C
5583,8:05:05,41.2,C
5584,8:05:20,41.2,C
5585,8:05:35,41.2,C
5586,8:05:50,41.3,C
5587,8:06:05,41.2,C
5588,8:06:20,41.2,C
5589,8:06:35,41.2,C
5590,8:06:50,41.2,C
5591,8:07:05,41.2,C
5592,8:07:20,41.4,C
5593,8:07:35,41.2,C
5594,8:07:50,41.2,C
5595,8:08:05,41.2,C
5596,8:08:20,41.2,C
5597,8:08:35,41.2,C
5598,8:08:50,41.2,C
5599,8:09:05,41.2,C
5600,8:09:20,41.2,C
5601,8:09:35,41.2,C
5602,8:09:50,41.2,C
5603,8:10:05,41.2,C
5604,8:10:20,41.2,C
5605,8:10:35,41.3,C
5606,8:10:50,41.2,C
5607,8:11:05,41.2,C
5608,8:11:20,41.2,C
5609,8:11:35,41.2,C
5610,8:11:50,41.2,C
5611,8:12:05,41.2,C
5612,8:12:20,41.2,C
5613,8:12:35,41.2,C
5614,8:12:50,41.2,C
5615,8:13:05,41.2,C
5616,8:13:20,41.2,C
5617,8:13:35,41.3,C
5618,8:13:50,41.3,C
5619,8:14:05,41.2,C
5620,8:14:20,41.2,C
5621,8:14:35,41.2,C
5622,8:14:50,41.2,C
5623,8:15:05,41.2,C
5624,8:15:20,41.2,C
5625,8:15:35,41.3,C
5626,8:15:50,41.3,C
5627,8:16:05,41.2,C
5628,8:16:20,41.2,C
5629,8:16:35,41.2,C
5630,8:16:50,41.2,C
5631,8:17:05,41.2,C
5632,8:17:20,41.2,C
5633,8:17:35,41.3,C
5634,8:17:50,41.3,C
5635,8:18:05,41.2,C
5636,8:18:20,41.2,C
5637,8:18:35,41.3,C
5638,8:18:50,41.3,C
5639,8:19:05,41.2,C
5640,8:19:20,41.2,C
5641,8:19:35,41.2,C
5642,8:19:50,41.3,C
5643,8:20:05,41.3,C
5644,8:20:20,41.3,C
5645,8:20:35,41.2,C
5646,8:20:50,41.2,C
5647,8:21:05,41.2,C
5648,8:21:20,41.2,C
5649,8:21:35,41.2,C
5650,8:21:50,41.2,C
5651,8:22:05,41.3,C
5652,8:22:20,41.3,C
5653,8:22:35,41.2,C
5654,8:22:50,41.2,C
5655,8:23:05,41.2,C
5656,8:23:20,41.2,C
5657,8:23:35,41.3,C
5658,8:23:50,41.3,C
5659,8:24:05,41.2,C
5660,8:24:20,41.2,C
5661,8:24:35,41.2,C
5662,8:24:50,41.2,C
5663,8:25:05,41.3,C
5664,8:25:20,41.2,C
5665,8:25:35,41.2,C
5666,8:25:50,41.2,C
5667,8:26:05,41.2,C
5668,8:26:20,41.2,C
5669,8:26:35,41.2,C
5670,8:26:50,41.2,C
5671,8:27:05,41.3,C
5672,8:27:20,41.2,C
5673,8:27:35,41.2,C
5674,8:27:50,41.2,C
5675,8:28:05,41.2,C
5676,8:28:20,41.2,C
5677,8:28:35,41.2,C
5678,8:28:50,41.3,C
5679,8:29:05,41.2,C
5680,8:29:20,41.3,C
5681,8:29:35,41.2,C
5682,8:29:50,41.2,C
5683,8:30:05,41.2,C
5684,8:30:20,41.2,C
5685,8:30:35,41.2,C
5686,8:30:50,41.2,C
5687,8:31:05,41.2,C
5688,8:31:20,41.2,C
5689,8:31:35,41.2,C
5690,8:31:50,41.2,C
5691,8:32:05,41.2,C
5692,8:32:20,41.2,C
5693,8:32:35,41.3,C
5694,8:32:50,41.3,C
5695,8:33:05,41.2,C
5696,8:33:20,41.2,C
5697,8:33:35,41.2,C
5698,8:33:50,41.3,C
5699,8:34:05,41.3,C
5700,8:34:20,41.3,C
5701,8:34:35,41.3,C
5702,8:34:50,41.3,C
5703,8:35:05,41.2,C
5704,8:35:20,41.2,C
5705,8:35:35,41.3,C
5706,8:35:50,41.3,C
5707,8:36:05,41.2,C
5708,8:36:20,41.2,C
5709,8:36:35,41.3,C
5710,8:36:50,41.3,C
5711,8:37:05,41.3,C
5712,8:37:20,41.2,C
5713,8:37:35,41.3,C
5714,8:37:50,41.2,C
5715,8:38:05,41.3,C
5716,8:38:20,41.3,C
5717,8:38:35,41.3,C
5718,8:38:50,41.3,C
5719,8:39:05,41.3,C
5720,8:39:20,41.3,C
5721,8:39:35,41.3,C
5722,8:39:50,41.3,C
5723,8:40:05,41.2,C
5724,8:40:20,41.3,C
5725,8:40:35,41.3,C
5726,8:40:50,41.3,C
5727,8:41:05,41.3,C
5728,8:41:20,41.3,C
5729,8:41:35,41.3,C
5730,8:41:50,41.3,C
5731,8:42:05,41.3,C
5732,8:42:20,41.3,C
5733,8:42:35,41.3,C
5734,8:42:50,41.3,C
5735,8:43:05,41.3,C
5736,8:43:20,41.3,C
5737,8:43:35,41.3,C
5738,8:43:50,41.3,C
5739,8:44:05,41.2,C
5740,8:44:20,41.3,C
5741,8:44:35,41.2,C
5742,8:44:50,41.3,C
5743,8:45:05,41.3,C
5744,8:45:20,41.3,C
5745,8:45:35,41.3,C
5746,8:45:50,41.3,C
5747,8:46:05,41.3,C
5748,8:46:20,41.3,C
5749,8:46:35,41.3,C
5750,8:46:50,41.3,C
5751,8:47:05,41.3,C
5752,8:47:20,41.3,C
5753,8:47:35,41.3,C
5754,8:47:50,41.3,C
5755,8:48:05,41.3,C
5756,8:48:20,41.3,C
5757,8:48:35,41.3,C
5758,8:48:50,41.3,C
5759,8:49:05,41.3,C
5760,8:49:20,41.3,C
5761,8:49:35,41.3,C
5762,8:49:50,41.3,C
5763,8:50:05,41.3,C
5764,8:50:20,41.2,C
5765,8:50:35,41.3,C
5766,8:50:50,41.3,C
5767,8:51:05,41.3,C
5768,8:51:20,41.3,C
5769,8:51:35,41.3,C
5770,8:51:50,41.3,C
5771,8:52:05,41.3,C
5772,8:52:20,41.3,C
5773,8:52:35,41.3,C
5774,8:52:50,41.3,C
5775,8:53:05,41.3,C
5776,8:53:20,41.3,C
5777,8:53:35,41.3,C
5778,8:53:50,41.3,C
5779,8:54:05,41.3,C
5780,8:54:20,41.3,C
5781,8:54:35,41.3,C
5782,8:54:50,41.3,C
5783,8:55:05,41.3,C
5784,8:55:20,41.3,C
5785,8:55:35,41.3,C
5786,8:55:50,41.2,C
5787,8:56:05,41.3,C
5788,8:56:20,41.3,C
5789,8:56:35,41.3,C
5790,8:56:50,41.3,C
5791,8:57:05,41.3,C
5792,8:57:20,41.3,C
5793,8:57:35,41.3,C
5794,8:57:50,41.3,C
5795,8:58:05,41.3,C
5796,8:58:20,41.3,C
5797,8:58:35,41.3,C
5798,8:58:50,41.3,C
5799,8:59:05,41.3,C
5800,8:59:20,41.3,C
5801,8:59:35,41.3,C
5802,8:59:50,41.3,C
5803,9:00:05,41.3,C
5804,9:00:20,41.3,C
5805,9:00:35,41.3,C
5806,9:00:50,41.3,C
5807,9:01:05,41.3,C
5808,9:01:20,41.3,C
5809,9:01:35,41.3,C
5810,9:01:50,41.3,C
5811,9:02:05,41.3,C
5812,9:02:20,41.3,C
5813,9:02:35,41.3,C
5814,9:02:50,41.1,C
5815,9:03:05,41.3,C
5816,9:03:20,41.3,C
5817,9:03:35,41.3,C
5818,9:03:50,41.3,C
5819,9:04:05,41.3,C
5820,9:04:20,41.3,C
5821,9:04:35,41.3,C
5822,9:04:50,41.3,C
5823,9:05:05,41.3,C
5824,9:05:20,41.3,C
5825,9:05:35,41.3,C
5826,9:05:50,41.3,C
5827,9:06:05,41.3,C
5828,9:06:20,41.3,C
5829,9:06:35,41.3,C
5830,9:06:50,41.3,C
5831,9:07:05,41.3,C
5832,9:07:20,41.3,C
5833,9:07:35,41.3,C
5834,9:07:50,41.3,C
5835,9:08:05,41.3,C
5836,9:08:20,41.3,C
5837,9:08:35,41.3,C
5838,9:08:50,41.3,C
5839,9:09:05,41.3,C
5840,9:09:20,41.3,C
5841,9:09:35,41.3,C
5842,9:09:50,41.3,C
5843,9:10:05,41.3,C
5844,9:10:20,41.3,C
5845,9:10:35,41.3,C
5846,9:10:50,41.4,C
5847,9:11:05,41.3,C
5848,9:11:20,41.3,C
5849,9:11:35,41.3,C
5850,9:11:50,41.3,C
5851,9:12:05,41.3,C
5852,9:12:20,41.3,C
5853,9:12:35,41.3,C
5854,9:12:50,41.3,C
5855,9:13:05,41.3,C
5856,9:13:20,41.3,C
5857,9:13:35,41.3,C
5858,9:13:50,41.3,C
5859,9:14:05,41.3,C
5860,9:14:20,41.3,C
5861,9:14:35,41.3,C
5862,9:14:50,41.3,C
5863,9:15:05,41.3,C
5864,9:15:20,41.3,C
5865,9:15:35,41.3,C
5866,9:15:50,41.3,C
5867,9:16:05,41.3,C
5868,9:16:20,41.3,C
5869,9:16:35,41.3,C
5870,9:16:50,41.3,C
5871,9:17:05,41.3,C
5872,9:17:20,41.3,C
5873,9:17:35,41.3,C
5874,9:17:50,41.3,C
5875,9:18:05,41.3,C
5876,9:18:20,41.3,C
5877,9:18:35,41.3,C
5878,9:18:50,41.3,C
5879,9:19:05,41.3,C
5880,9:19:20,41.3,C
5881,9:19:35,41.3,C
5882,9:19:50,41.3,C
5883,9:20:05,41.3,C
5884,9:20:20,41.3,C
5885,9:20:35,41.3,C
5886,9:20:50,41.3,C
5887,9:21:05,41.3,C
5888,9:21:20,41.4,C
5889,9:21:35,41.3,C
5890,9:21:50,41.3,C
5891,9:22:05,41.3,C
5892,9:22:20,41.3,C
5893,9:22:35,41.3,C
5894,9:22:50,41.3,C
5895,9:23:05,41.3,C
5896,9:23:20,41.3,C
5897,9:23:35,41.3,C
5898,9:23:50,41.3,C
5899,9:24:05,41.3,C
5900,9:24:20,41.3,C
5901,9:24:35,41.3,C
5902,9:24:50,41.3,C
5903,9:25:05,41.3,C
5904,9:25:20,41.3,C
5905,9:25:35,41.3,C
5906,9:25:50,41.3,C
5907,9:26:05,41.3,C
5908,9:26:20,41.3,C
5909,9:26:35,41.4,C
5910,9:26:50,41.4,C
5911,9:27:05,41.3,C
5912,9:27:20,41.3,C
5913,9:27:35,41.4,C
5914,9:27:50,41.3,C
5915,9:28:05,41.3,C
5916,9:28:20,41.3,C
5917,9:28:35,41.3,C
5918,9:28:50,41.3,C
5919,9:29:05,41.3,C
5920,9:29:20,41.3,C
5921,9:29:35,41.3,C
5922,9:29:50,41.3,C
5923,9:30:05,41.3,C
5924,9:30:20,41.4,C
5925,9:30:35,41.3,C
5926,9:30:50,41.4,C
5927,9:31:05,41.4,C
5928,9:31:20,41.4,C
5929,9:31:35,41.4,C
5930,9:31:50,41.3,C
5931,9:32:05,41.4,C
5932,9:32:20,41.4,C
5933,9:32:35,41.3,C
5934,9:32:50,41.3,C
5935,9:33:05,41.3,C
5936,9:33:20,41.3,C
5937,9:33:35,41.4,C
5938,9:33:50,41.4,C
5939,9:34:05,41.4,C
5940,9:34:20,41.4,C
5941,9:34:35,41.4,C
5942,9:34:50,41.4,C
5943,9:35:05,41.4,C
5944,9:35:20,41.3,C
5945,9:35:35,41.3,C
5946,9:35:50,41.4,C
5947,9:36:05,41.4,C
5948,9:36:20,41.4,C
5949,9:36:35,41.3,C
5950,9:36:50,41.4,C
5951,9:37:05,41.4,C
5952,9:37:20,41.4,C
5953,9:37:35,41.4,C
5954,9:37:50,41.4,C
5955,9:38:05,41.3,C
5956,9:38:20,41.3,C
5957,9:38:35,41.4,C
5958,9:38:50,41.4,C
5959,9:39:05,41.3,C
5960,9:39:20,41.3,C
5961,9:39:35,41.4,C
5962,9:39:50,41.4,C
5963,9:40:05,41.3,C
5964,9:40:20,41.4,C
5965,9:40:35,41.3,C
5966,9:40:50,41.3,C
5967,9:41:05,41.4,C
5968,9:41:20,41.4,C
5969,9:41:35,41.3,C
5970,9:41:50,41.3,C
5971,9:42:05,41.4,C
5972,9:42:20,41.3,C
5973,9:42:35,41.4,C
5974,9:42:50,41.3,C
5975,9:43:05,41.3,C
5976,9:43:20,41.4,C
5977,9:43:35,41.3,C
5978,9:43:50,41.3,C
5979,9:44:05,41.3,C
5980,9:44:20,41.3,C
5981,9:44:35,41.4,C
5982,9:44:50,41.3,C
5983,9:45:05,41.4,C
5984,9:45:20,41.4,C
5985,9:45:35,41.4,C
5986,9:45:50,41.3,C
5987,9:46:05,41.3,C
5988,9:46:20,41.3,C
5989,9:46:35,41.3,C
5990,9:46:50,41.3,C
5991,9:47:05,41.4,C
5992,9:47:20,41.3,C
5993,9:47:35,41.4,C
5994,9:47:50,41.3,C
5995,9:48:05,41.4,C
5996,9:48:20,41.3,C
5997,9:48:35,41.3,C
5998,9:48:50,41.3,C
5999,9:49:05,41.3,C
6000,9:49:20,41.4,C
6001,9:49:35,41.4,C
6002,9:49:50,41.3,C
6003,9:50:05,41.3,C
6004,9:50:20,41.4,C
6005,9:50:35,41.3,C
6006,9:50:50,41.4,C
6007,9:51:05,41.3,C
6008,9:51:20,41.4,C
6009,9:51:35,41.4,C
6010,9:51:50,41.4,C
6011,9:52:05,41.4,C
6012,9:52:20,41.4,C
6013,9:52:35,41.4,C
6014,9:52:50,41.4,C
6015,9:53:05,41.3,C
6016,9:53:20,41.4,C
6017,9:53:35,41.3,C
6018,9:53:50,41.3,C
6019,9:54:05,41.3,C
6020,9:54:20,41.4,C
6021,9:54:35,41.4,C
6022,9:54:50,41.4,C
6023,9:55:05,41.4,C
6024,9:55:20,41.4,C
6025,9:55:35,41.3,C
6026,9:55:50,41.4,C
