No.s	Time	T1	Unit
4740	14:10:40	41.6	C
4741	14:10:55	41.6	C
4742	14:11:10	41.6	C
4743	14:11:25	41.6	C
4744	14:11:40	41.7	C
4745	14:11:55	41.7	C
4746	14:12:10	41.6	C
4747	14:12:25	41.6	C
4748	14:12:40	41.7	C
4749	14:12:55	41.7	C
4750	14:13:10	41.7	C
4751	14:13:25	41.7	C
4752	14:13:40	41.7	C
4753	14:13:55	41.7	C
4754	14:14:10	41.7	C
4755	14:14:25	41.7	C
4756	14:14:40	41.7	C
4757	14:14:55	41.6	C
4758	14:15:10	41.7	C
4759	14:15:25	41.7	C
4760	14:15:40	41.7	C
4761	14:15:55	41.7	C
4762	14:16:10	41.7	C
4763	14:16:25	41.7	C
4764	14:16:40	41.7	C
4765	14:16:55	41.7	C
4766	14:17:10	41.7	C
4767	14:17:25	41.7	C
4768	14:17:40	41.7	C
4769	14:17:55	41.7	C
4770	14:18:10	41.7	C
4771	14:18:25	41.7	C
4772	14:18:40	41.7	C
4773	14:18:55	41.7	C
4774	14:19:10	41.8	C
4775	14:19:25	41.8	C
4776	14:19:40	41.8	C
4777	14:19:55	41.7	C
4778	14:20:10	41.7	C
4779	14:20:25	41.8	C
4780	14:20:40	41.8	C
4781	14:20:55	41.7	C
4782	14:21:10	41.7	C
4783	14:21:25	41.8	C
4784	14:21:40	41.8	C
4785	14:21:55	41.8	C
4786	14:22:10	41.8	C
4787	14:22:25	41.8	C
4788	14:22:40	41.7	C
4789	14:22:55	41.7	C
4790	14:23:10	41.8	C
4791	14:23:25	41.8	C
4792	14:23:40	41.8	C
4793	14:23:55	41.8	C
4794	14:24:10	41.8	C
4795	14:24:25	41.8	C
4796	14:24:40	41.8	C
4797	14:24:55	41.8	C
4798	14:25:10	41.8	C
4799	14:25:25	41.8	C
4800	14:25:40	41.8	C
4801	14:25:55	41.8	C
4802	14:26:10	41.8	C
4803	14:26:25	41.8	C
4804	14:26:40	41.8	C
4805	14:26:55	41.8	C
4806	14:27:10	41.8	C
4807	14:27:25	41.8	C
4808	14:27:40	41.8	C
4809	14:27:55	41.8	C
4810	14:28:10	41.8	C
4811	14:28:25	41.8	C
4812	14:28:40	41.8	C
4813	14:28:55	41.8	C
4814	14:29:10	41.8	C
4815	14:29:25	41.8	C
4816	14:29:40	41.8	C
4817	14:29:55	41.8	C
4818	14:30:10	41.8	C
4819	14:30:25	41.8	C
4820	14:30:40	41.8	C
4821	14:30:55	41.8	C
4822	14:31:10	41.8	C
4823	14:31:25	41.8	C
4824	14:31:40	41.8	C
4825	14:31:55	41.8	C
4826	14:32:10	41.8	C
4827	14:32:25	41.8	C
4828	14:32:40	41.8	C
4829	14:32:55	41.8	C
4830	14:33:10	41.8	C
4831	14:33:25	41.9	C
4832	14:33:40	41.8	C
4833	14:33:55	41.8	C
4834	14:34:10	41.8	C
4835	14:34:25	41.8	C
4836	14:34:40	41.8	C
4837	14:34:55	41.8	C
4838	14:35:10	41.8	C
4839	14:35:25	41.8	C
4840	14:35:40	41.8	C
4841	14:35:55	41.8	C
4842	14:36:10	41.8	C
4843	14:36:25	41.8	C
4844	14:36:40	41.8	C
4845	14:36:55	41.8	C
4846	14:37:10	41.8	C
4847	14:37:25	41.9	C
4848	14:37:40	41.8	C
4849	14:37:55	41.8	C
4850	14:38:10	41.8	C
4851	14:38:25	41.8	C
4852	14:38:40	41.8	C
4853	14:38:55	41.8	C
4854	14:39:10	41.9	C
4855	14:39:25	41.9	C
4856	14:39:40	41.9	C
4857	14:39:55	41.9	C
4858	14:40:10	41.9	C
4859	14:40:25	41.9	C
4860	14:40:40	41.9	C
4861	14:40:55	41.9	C
4862	14:41:10	41.9	C
4863	14:41:25	41.9	C
4864	14:41:40	41.9	C
4865	14:41:55	41.9	C
4866	14:42:10	41.9	C
4867	14:42:25	41.9	C
4868	14:42:40	41.9	C
4869	14:42:55	41.9	C
4870	14:43:10	41.9	C
4871	14:43:25	41.9	C
4872	14:43:40	41.9	C
4873	14:43:55	41.9	C
4874	14:44:10	41.9	C
4875	14:44:25	41.9	C
4876	14:44:40	41.9	C
4877	14:44:55	41.9	C
4878	14:45:10	41.9	C
4879	14:45:25	41.9	C
4880	14:45:40	41.9	C
4881	14:45:55	41.9	C
4882	14:46:10	41.9	C
4883	14:46:25	41.9	C
4884	14:46:40	41.9	C
4885	14:46:55	41.9	C
4886	14:47:10	41.9	C
4887	14:47:25	41.9	C
4888	14:47:40	41.9	C
4889	14:47:55	41.9	C
4890	14:48:10	41.9	C
4891	14:48:25	41.9	C
4892	14:48:40	41.9	C
4893	14:48:55	41.9	C
4894	14:49:10	41.9	C
4895	14:49:25	42.1	C
4896	14:49:40	41.9	C
4897	14:49:55	41.9	C
4898	14:50:10	41.9	C
4899	14:50:25	42.1	C
4900	14:50:40	42.1	C
4901	14:50:55	42.1	C
4902	14:51:10	42.1	C
4903	14:51:25	42.1	C
4904	14:51:40	42.1	C
4905	14:51:55	42.1	C
4906	14:52:10	42.1	C
4907	14:52:25	42.1	C
4908	14:52:40	42.1	C
4909	14:52:55	42.1	C
4910	14:53:10	42.1	C
4911	14:53:25	42.1	C
4912	14:53:40	42.1	C
4913	14:53:55	42.1	C
4914	14:54:10	42.1	C
4915	14:54:25	42.1	C
4916	14:54:40	42.1	C
4917	14:54:55	42.1	C
4918	14:55:10	42.1	C
4919	14:55:25	42.1	C
4920	14:55:40	42.1	C
4921	14:55:55	42.1	C
4922	14:56:10	42.1	C
4923	14:56:25	42.1	C
4924	14:56:40	42.1	C
4925	14:56:55	42.1	C
4926	14:57:10	42.1	C
4927	14:57:25	42.1	C
4928	14:57:40	42.1	C
4929	14:57:55	42.1	C
4930	14:58:10	42.1	C
4931	14:58:25	42.1	C
4932	14:58:40	42.1	C
4933	14:58:55	42.1	C
4934	14:59:10	42.1	C
4935	14:59:25	42.1	C
4936	14:59:40	42.1	C
4937	14:59:55	42.1	C
4938	15:00:10	42.1	C
4939	15:00:25	42.1	C
4940	15:00:40	42.1	C
4941	15:00:55	42.1	C
4942	15:01:10	42.1	C
4943	15:01:25	42.1	C
4944	15:01:40	42.1	C
4945	15:01:55	42.1	C
4946	15:02:10	42.1	C
4947	15:02:25	42.1	C
4948	15:02:40	42.1	C
4949	15:02:55	42.1	C
4950	15:03:10	42.1	C
4951	15:03:25	42.1	C
4952	15:03:40	42.1	C
4953	15:03:55	42.1	C
4954	15:04:10	42.1	C
4955	15:04:25	42.1	C
4956	15:04:40	42.2	C
4957	15:04:55	42.1	C
4958	15:05:10	42.1	C
4959	15:05:25	42.1	C
4960	15:05:40	42.1	C
4961	15:05:55	42.1	C
4962	15:06:10	42.1	C
4963	15:06:25	42.1	C
4964	15:06:40	42.1	C
4965	15:06:55	42.1	C
4966	15:07:10	42.1	C
4967	15:07:25	42.1	C
4968	15:07:40	42.1	C
4969	15:07:55	42.1	C
4970	15:08:10	42.2	C
4971	15:08:25	42.1	C
4972	15:08:40	42.2	C
4973	15:08:55	42.1	C
4974	15:09:10	42.1	C
4975	15:09:25	42.2	C
4976	15:09:40	42.2	C
4977	15:09:55	42.2	C
4978	15:10:10	42.2	C
4979	15:10:25	42.2	C
4980	15:10:40	42.2	C
4981	15:10:55	42.2	C
4982	15:11:10	42.2	C
4983	15:11:25	42.2	C
4984	15:11:40	42.2	C
4985	15:11:55	42.2	C
4986	15:12:10	42.2	C
4987	15:12:25	42.2	C
4988	15:12:40	42.2	C
4989	15:12:55	42.2	C
4990	15:13:10	42.2	C
4991	15:13:25	42.2	C
4992	15:13:40	42.2	C
4993	15:13:55	42.2	C
4994	15:14:10	42.2	C
4995	15:14:25	42.2	C
4996	15:14:40	42.2	C
4997	15:14:55	42.2	C
4998	15:15:10	42.2	C
4999	15:15:25	42.2	C
5000	15:15:40	42.2	C
5001	15:15:55	42.2	C
5002	15:16:10	42.2	C
5003	15:16:25	42.2	C
5004	15:16:40	42.2	C
5005	15:16:55	42.2	C
5006	15:17:10	42.2	C
5007	15:17:25	42.2	C
5008	15:17:40	42.2	C
5009	15:17:55	42.2	C
5010	15:18:10	42.2	C
5011	15:18:25	42.2	C
5012	15:18:40	42.2	C
5013	15:18:55	42.2	C
5014	15:19:10	42.2	C
5015	15:19:25	42.2	C
5016	15:19:40	42.2	C
5017	15:19:55	42.2	C
5018	15:20:10	42.2	C
5019	15:20:25	42.2	C
5020	15:20:40	42.2	C
5021	15:20:55	42.2	C
5022	15:21:10	42.2	C
5023	15:21:25	42.2	C
5024	15:21:40	42.2	C
5025	15:21:55	42.2	C
5026	15:22:10	42.2	C
5027	15:22:25	42.2	C
5028	15:22:40	42.2	C
5029	15:22:55	42.2	C
5030	15:23:10	42.2	C
5031	15:23:25	42.2	C
5032	15:23:40	42.2	C
5033	15:23:55	42.3	C
5034	15:24:10	42.2	C
5035	15:24:25	42.2	C
5036	15:24:40	42.2	C
5037	15:24:55	42.2	C
5038	15:25:10	42.3	C
5039	15:25:25	42.2	C
5040	15:25:40	42.3	C
5041	15:25:55	42.3	C
5042	15:26:10	42.2	C
5043	15:26:25	42.2	C
5044	15:26:40	42.2	C
5045	15:26:55	42.3	C
5046	15:27:10	42.3	C
5047	15:27:25	42.3	C
5048	15:27:40	42.3	C
5049	15:27:55	42.3	C
5050	15:28:10	42.3	C
5051	15:28:25	42.3	C
5052	15:28:40	42.3	C
5053	15:28:55	42.3	C
5054	15:29:10	42.3	C
5055	15:29:25	42.3	C
5056	15:29:40	42.3	C
5057	15:29:55	42.3	C
5058	15:30:10	42.3	C
5059	15:30:25	42.3	C
5060	15:30:40	42.3	C
5061	15:30:55	42.3	C
5062	15:31:10	42.3	C
5063	15:31:25	42.2	C
5064	15:31:40	42.2	C
5065	15:31:55	42.3	C
5066	15:32:10	42.3	C
5067	15:32:25	42.3	C
5068	15:32:40	42.3	C
5069	15:32:55	42.3	C
5070	15:33:10	42.3	C
5071	15:33:25	42.3	C
5072	15:33:40	42.3	C
5073	15:33:55	42.3	C
5074	15:34:10	42.3	C
5075	15:34:25	42.3	C
5076	15:34:40	42.3	C
5077	15:34:55	42.3	C
5078	15:35:10	42.3	C
5079	15:35:25	42.3	C
5080	15:35:40	42.3	C
5081	15:35:55	42.3	C
5082	15:36:10	42.3	C
5083	15:36:25	42.2	C
5084	15:36:40	42.2	C
5085	15:36:55	42.3	C
5086	15:37:10	42.3	C
5087	15:37:25	42.3	C
5088	15:37:40	42.3	C
5089	15:37:55	42.3	C
5090	15:38:10	42.3	C
5091	15:38:25	42.3	C
5092	15:38:40	42.3	C
5093	15:38:55	42.3	C
5094	15:39:10	42.3	C
5095	15:39:25	42.3	C
5096	15:39:40	42.3	C
5097	15:39:55	42.3	C
5098	15:40:10	42.3	C
5099	15:40:25	42.3	C
5100	15:40:40	42.3	C
5101	15:40:55	42.3	C
5102	15:41:10	42.3	C
5103	15:41:25	42.3	C
5104	15:41:40	42.3	C
5105	15:41:55	42.3	C
5106	15:42:10	42.3	C
5107	15:42:25	42.3	C
5108	15:42:40	42.3	C
5109	15:42:55	42.3	C
5110	15:43:10	42.3	C
5111	15:43:25	42.3	C
5112	15:43:40	42.3	C
5113	15:43:55	42.2	C
5114	15:44:10	42.3	C
5115	15:44:25	42.3	C
5116	15:44:40	42.3	C
5117	15:44:55	42.3	C
5118	15:45:10	42.3	C
5119	15:45:25	42.4	C
5120	15:45:40	42.4	C
5121	15:45:55	42.3	C
5122	15:46:10	42.3	C
5123	15:46:25	42.3	C
5124	15:46:40	42.4	C
5125	15:46:55	42.3	C
5126	15:47:10	42.3	C
5127	15:47:25	42.4	C
5128	15:47:40	42.3	C
5129	15:47:55	42.4	C
5130	15:48:10	42.4	C
5131	15:48:25	42.3	C
5132	15:48:40	42.4	C
5133	15:48:55	42.3	C
5134	15:49:10	42.3	C
5135	15:49:25	42.3	C
5136	15:49:40	42.3	C
5137	15:49:55	42.4	C
5138	15:50:10	42.4	C
5139	15:50:25	42.3	C
5140	15:50:40	42.3	C
5141	15:50:55	42.3	C
5142	15:51:10	42.4	C
5143	15:51:25	42.4	C
5144	15:51:40	42.3	C
5145	15:51:55	42.3	C
5146	15:52:10	42.3	C
5147	15:52:25	42.3	C
5148	15:52:40	42.3	C
5149	15:52:55	42.4	C
5150	15:53:10	42.4	C
5151	15:53:25	42.3	C
5152	15:53:40	42.3	C
5153	15:53:55	42.3	C
5154	15:54:10	42.3	C
5155	15:54:25	42.3	C
5156	15:54:40	42.3	C
5157	15:54:55	42.3	C
5158	15:55:10	42.4	C
5159	15:55:25	42.4	C
5160	15:55:40	42.4	C
5161	15:55:55	42.4	C
5162	15:56:10	42.4	C
5163	15:56:25	42.4	C
5164	15:56:40	42.4	C
5165	15:56:55	42.3	C
5166	15:57:10	42.3	C
5167	15:57:25	42.3	C
5168	15:57:40	42.3	C
5169	15:57:55	42.4	C
5170	15:58:10	42.3	C
5171	15:58:25	42.3	C
5172	15:58:40	42.3	C
5173	15:58:55	42.3	C
5174	15:59:10	42.4	C
5175	15:59:25	42.3	C
5176	15:59:40	42.3	C
5177	15:59:55	42.4	C
5178	16:00:10	42.4	C
5179	16:00:25	42.3	C
5180	16:00:40	42.4	C
5181	16:00:55	42.3	C
5182	16:01:10	42.4	C
5183	16:01:25	42.4	C
5184	16:01:40	42.3	C
5185	16:01:55	42.3	C
5186	16:02:10	42.3	C
5187	16:02:25	42.3	C
5188	16:02:40	42.4	C
5189	16:02:55	42.4	C
5190	16:03:10	42.4	C
5191	16:03:25	42.4	C
5192	16:03:40	42.4	C
5193	16:03:55	42.4	C
5194	16:04:10	42.4	C
5195	16:04:25	42.4	C
5196	16:04:40	42.4	C
5197	16:04:55	42.4	C
5198	16:05:10	42.3	C
5199	16:05:25	42.4	C
5200	16:05:40	42.3	C
5201	16:05:55	42.3	C
5202	16:06:10	42.4	C
5203	16:06:25	42.3	C
5204	16:06:40	42.4	C
5205	16:06:55	42.4	C
5206	16:07:10	42.4	C
5207	16:07:25	42.4	C
5208	16:07:40	42.4	C
5209	16:07:55	42.4	C
5210	16:08:10	42.4	C
5211	16:08:25	42.4	C
5212	16:08:40	42.4	C
5213	16:08:55	42.4	C
5214	16:09:10	42.4	C
5215	16:09:25	42.4	C
5216	16:09:40	42.4	C
5217	16:09:55	42.4	C
5218	16:10:10	42.4	C
5219	16:10:25	42.4	C
5220	16:10:40	42.5	C
5221	16:10:55	42.4	C
5222	16:11:10	42.4	C
5223	16:11:25	42.4	C
5224	16:11:40	42.3	C
5225	16:11:55	42.4	C
5226	16:12:10	42.4	C
5227	16:12:25	42.4	C
5228	16:12:40	42.3	C
5229	16:12:55	42.5	C
5230	16:13:10	42.4	C
5231	16:13:25	42.4	C
5232	16:13:40	42.4	C
5233	16:13:55	42.4	C
5234	16:14:10	42.4	C
5235	16:14:25	42.4	C
5236	16:14:40	42.4	C
5237	16:14:55	42.4	C
5238	16:15:10	42.3	C
5239	16:15:25	42.4	C
5240	16:15:40	42.4	C
5241	16:15:55	42.4	C
5242	16:16:10	42.4	C
5243	16:16:25	42.4	C
5244	16:16:40	42.4	C
5245	16:16:55	42.4	C
5246	16:17:10	42.4	C
5247	16:17:25	42.4	C
5248	16:17:40	42.4	C
5249	16:17:55	42.4	C
5250	16:18:10	42.4	C
5251	16:18:25	42.4	C
5252	16:18:40	42.4	C
5253	16:18:55	42.4	C
5254	16:19:10	42.4	C
5255	16:19:25	42.4	C
5256	16:19:40	42.4	C
5257	16:19:55	42.4	C
5258	16:20:10	42.4	C
5259	16:20:25	42.4	C
5260	16:20:40	42.4	C
5261	16:20:55	42.4	C
5262	16:21:10	42.4	C
5263	16:21:25	42.4	C
5264	16:21:40	42.4	C
5265	16:21:55	42.4	C
5266	16:22:10	42.4	C
5267	16:22:25	42.4	C
5268	16:22:40	42.4	C
5269	16:22:55	42.4	C
5270	16:23:10	42.4	C
5271	16:23:25	42.4	C
5272	16:23:40	42.4	C
5273	16:23:55	42.4	C
5274	16:24:10	42.4	C
5275	16:24:25	42.4	C
5276	16:24:40	42.4	C
5277	16:24:55	42.5	C
5278	16:25:10	42.4	C
5279	16:25:25	42.4	C
5280	16:25:40	42.4	C
5281	16:25:55	42.4	C
5282	16:26:10	42.4	C
5283	16:26:25	42.4	C
5284	16:26:40	42.4	C
5285	16:26:55	42.4	C
5286	16:27:10	42.4	C
5287	16:27:25	42.4	C
5288	16:27:40	42.4	C
5289	16:27:55	42.4	C
5290	16:28:10	42.4	C
5291	16:28:25	42.5	C
5292	16:28:40	42.4	C
5293	16:28:55	42.5	C
5294	16:29:10	42.4	C
5295	16:29:25	42.4	C
5296	16:29:40	42.4	C
5297	16:29:55	42.5	C
5298	16:30:10	42.4	C
5299	16:30:25	42.4	C
5300	16:30:40	42.4	C
5301	16:30:55	42.4	C
5302	16:31:10	42.5	C
5303	16:31:25	42.4	C
5304	16:31:40	42.5	C
5305	16:31:55	42.4	C
5306	16:32:10	42.4	C
5307	16:32:25	42.4	C
5308	16:32:40	42.4	C
5309	16:32:55	42.5	C
5310	16:33:10	42.4	C
5311	16:33:25	42.4	C
5312	16:33:40	42.4	C
5313	16:33:55	42.4	C
5314	16:34:10	42.4	C
5315	16:34:25	42.4	C
5316	16:34:40	42.4	C
5317	16:34:55	42.5	C
5318	16:35:10	42.5	C
5319	16:35:25	42.4	C
5320	16:35:40	42.4	C
5321	16:35:55	42.4	C
5322	16:36:10	42.4	C
5323	16:36:25	42.4	C
5324	16:36:40	42.4	C
5325	16:36:55	42.4	C
5326	16:37:10	42.4	C
5327	16:37:25	42.4	C
5328	16:37:40	42.4	C
5329	16:37:55	42.4	C
5330	16:38:10	42.4	C
5331	16:38:25	42.4	C
5332	16:38:40	42.4	C
5333	16:38:55	42.4	C
5334	16:39:10	42.4	C
5335	16:39:25	42.4	C
5336	16:39:40	42.4	C
5337	16:39:55	42.4	C
5338	16:40:10	42.4	C
5339	16:40:25	42.4	C
5340	16:40:40	42.4	C
5341	16:40:55	42.4	C
5342	16:41:10	42.5	C
5343	16:41:25	42.5	C
5344	16:41:40	42.4	C
5345	16:41:55	42.5	C
5346	16:42:10	42.5	C
5347	16:42:25	42.5	C
5348	16:42:40	42.5	C
5349	16:42:55	42.4	C
5350	16:43:10	42.4	C
5351	16:43:25	42.4	C
5352	16:43:40	42.4	C
5353	16:43:55	42.5	C
5354	16:44:10	42.5	C
5355	16:44:25	42.5	C
5356	16:44:40	42.5	C
5357	16:44:55	42.5	C
5358	16:45:10	42.5	C
5359	16:45:25	42.5	C
5360	16:45:40	42.5	C
5361	16:45:55	42.5	C
5362	16:46:10	42.4	C
5363	16:46:25	42.4	C
5364	16:46:40	42.5	C
5365	16:46:55	42.5	C
5366	16:47:10	42.5	C
5367	16:47:25	42.5	C
5368	16:47:40	42.5	C
5369	16:47:55	42.5	C
5370	16:48:10	42.5	C
5371	16:48:25	42.5	C
5372	16:48:40	42.5	C
5373	16:48:55	42.5	C
5374	16:49:10	42.5	C
5375	16:49:25	42.5	C
5376	16:49:40	42.5	C
5377	16:49:55	42.5	C
5378	16:50:10	42.5	C
5379	16:50:25	42.5	C
5380	16:50:40	42.5	C
5381	16:50:55	42.5	C
5382	16:51:10	42.5	C
5383	16:51:25	42.5	C
5384	16:51:40	42.5	C
5385	16:51:55	42.5	C
5386	16:52:10	42.5	C
5387	16:52:25	42.5	C
5388	16:52:40	42.5	C
5389	16:52:55	42.5	C
5390	16:53:10	42.5	C
5391	16:53:25	42.5	C
5392	16:53:40	42.5	C
5393	16:53:55	42.5	C
5394	16:54:10	42.5	C
5395	16:54:25	42.5	C
5396	16:54:40	42.5	C
5397	16:54:55	42.4	C
5398	16:55:10	42.4	C
5399	16:55:25	42.4	C
5400	16:55:40	42.4	C
5401	16:55:55	42.4	C
5402	16:56:10	42.4	C
5403	16:56:25	42.5	C
5404	16:56:40	42.5	C
5405	16:56:55	42.5	C
5406	16:57:10	42.4	C
5407	16:57:25	42.2	C
